 1) database/foo_shop/clients.csv
 2)
 3) contains comma-separated seed data for table:
 4)
 5) 	clients
 6)
 7) in MySQL database:
 8)
 9) 	foo_shop
10)
11) Row definition adheres to the syntax:
12)
13) id,first_name,last_name,business,email,phone<NEWLINE>
3988,Carol,Burns,BazBiz595,bar@example.com,1025362585
3989,Christopher,Greene,BazBiz595,bar@example.com,1409646792
3990,Helen,Edwards,BazBiz595,bar@example.com,1056431424
3991,Cheryl,Brooks,BazBiz595,bar@example.com,1407446592
3992,James,Ramos,BazBiz595,bar@example.com,1106037818
3993,Steven,Russell,BazBiz595,bar@example.com,1187467899
3994,Brandon,Bailey,BazBiz596,bar@example.com,1191628004
3995,Benjamin,Sims,BazBiz596,bar@example.com,1157230568
3996,Ann,Reynolds,BazBiz596,bar@example.com,1202794605
3997,Ronald,Hicks,BazBiz596,bar@example.com,1265380777
3998,Diane,Porter,BazBiz596,bar@example.com,1081171522
3999,Carolyn,Alexander,BazBiz596,bar@example.com,1016771903
4000,Dennis,Hayes,BazBiz596,bar@example.com,1201843890
4001,Janice,Spencer,BazBiz596,bar@example.com,1065691542
4002,Evelyn,Fisher,BazBiz596,bar@example.com,1216858302
4003,Denise,Torres,BazBiz596,bar@example.com,1259001186
4004,Stephanie,Morgan,BazBiz596,bar@example.com,1150417617
4005,Aaron,Murray,BazBiz597,bar@example.com,1039728582
4006,Samantha,Hunt,BazBiz597,bar@example.com,1365225298
4007,Denise,Wagner,BazBiz597,bar@example.com,1074762087
4008,Randy,Austin,BazBiz597,bar@example.com,1074483602
4009,Brittany,Moore,BazBiz597,bar@example.com,1291791664
4010,Sharon,Payne,BazBiz597,bar@example.com,1135589909
4011,Gregory,Baker,BazBiz597,bar@example.com,1104653254
4012,Raymond,Lewis,BazBiz597,bar@example.com,1355240997
4013,Joshua,Hudson,BazBiz597,bar@example.com,1274823068
4014,Brian,Kelley,BazBiz597,bar@example.com,1131464228
4015,Joyce,Elliott,BazBiz597,bar@example.com,1048881010
4016,Angela,Russell,BazBiz598,bar@example.com,1036003424
4017,Raymond,Fox,BazBiz598,bar@example.com,1385965659
4018,Dennis,Gibson,BazBiz598,bar@example.com,1048705809
4019,Harold,Andrews,BazBiz598,bar@example.com,1140622635
4020,Lawrence,Long,BazBiz598,bar@example.com,1115388426
4021,Jose,Mills,BazBiz598,bar@example.com,1330802635
4022,Kevin,Cruz,BazBiz598,bar@example.com,1210740044
4023,Pamela,Knight,BazBiz598,bar@example.com,1014111373
4024,Billy,Long,BazBiz598,bar@example.com,1119464268
4025,Catherine,Boyd,BazBiz598,bar@example.com,1265489108
4026,Jennifer,Berry,BazBiz598,bar@example.com,1103166010
4027,Amber,Robertson,BazBiz599,bar@example.com,1200565232
4028,Carl,Cox,BazBiz599,bar@example.com,1146752460
4029,Lori,Wood,BazBiz599,bar@example.com,1233498287
4030,Mary,Robertson,BazBiz599,bar@example.com,1254593401
4031,Frances,Cox,BazBiz599,bar@example.com,1106635039
4032,Megan,King,BazBiz599,bar@example.com,1277301328
4033,Adam,Allen,BazBiz599,bar@example.com,1178423583
4034,Angela,Lawson,BazBiz599,bar@example.com,1062599652
4035,Jacob,Porter,BazBiz599,bar@example.com,1221526095
4036,Carol,Snyder,BazBiz599,bar@example.com,1018628632
4037,Roy,Rose,BazBiz599,bar@example.com,1303067644
4038,Andrew,Holmes,BazBiz600,bar@example.com,1355952848
4039,Natalie,Williams,BazBiz600,bar@example.com,1389753163
4040,Edward,Hall,BazBiz600,bar@example.com,1387891507
4041,Matthew,Price,BazBiz600,bar@example.com,1025790553
4042,Albert,White,BazBiz600,bar@example.com,1208583190
4043,Joyce,Morris,BazBiz600,bar@example.com,1374777425
4044,Mark,Morales,BazBiz600,bar@example.com,1226379236
4045,Debra,Adams,BazBiz600,bar@example.com,1265731044
4046,Ronald,Gomez,BazBiz600,bar@example.com,1238662357
4047,Henry,Barnes,BazBiz600,bar@example.com,1266519414
4048,Larry,West,BazBiz600,bar@example.com,1082624199
4049,Evelyn,Jordan,BazBiz601,bar@example.com,1202077269
4050,Harold,Lee,BazBiz601,bar@example.com,1195108598
4051,Danielle,Flores,BazBiz601,bar@example.com,1348867574
4052,Julia,Parker,BazBiz601,bar@example.com,1189838391
4053,Bobby,Powell,BazBiz601,bar@example.com,1070200109
4054,Jeffrey,Murray,BazBiz601,bar@example.com,1016771903
4055,Michael,Freeman,BazBiz601,bar@example.com,1201843890
4056,Susan,Lane,BazBiz601,bar@example.com,1065691542
4057,Nathan,Shaw,BazBiz601,bar@example.com,1216858302
4058,Michael,Long,BazBiz601,bar@example.com,1259001186
4059,Mary,Parker,BazBiz601,bar@example.com,1355240997
4060,Sharon,Henry,BazBiz602,bar@example.com,1274823068
4061,Timothy,Rose,BazBiz602,bar@example.com,1131464228
4062,Randy,Olson,BazBiz602,bar@example.com,1265489108
4063,Doris,Gordon,BazBiz602,bar@example.com,1103166010
4064,Madison,Watson,BazBiz602,bar@example.com,1200565232
4065,Harry,Shaw,BazBiz602,bar@example.com,1146752460
4066,Howard,Rogers,BazBiz602,bar@example.com,1233498287
4067,Vincent,Bailey,BazBiz602,bar@example.com,1254593401
4068,Dennis,Porter,BazBiz602,bar@example.com,1106635039
4069,Michael,Berry,BazBiz602,bar@example.com,1277301328
4070,Michelle,Barnes,BazBiz602,bar@example.com,1178423583
4071,Hannah,Simmons,BazBiz603,bar@example.com,1099164896
4072,Rebecca,Austin,BazBiz603,bar@example.com,1029044378
4073,Terry,Rice,BazBiz603,bar@example.com,1397507596
4074,Amanda,Harris,BazBiz603,bar@example.com,1236975031
4075,Robert,Flores,BazBiz603,bar@example.com,1374590219
4076,William,Rivera,BazBiz603,bar@example.com,1032576861
4077,Cheryl,Hunt,BazBiz603,bar@example.com,1306083764
4078,Jason,Barnes,BazBiz603,bar@example.com,1083942383
4079,Bobby,Rivera,BazBiz603,bar@example.com,1358140466
4080,Bryan,Jenkins,BazBiz603,bar@example.com,1209752818
4081,Donald,Gomez,BazBiz603,bar@example.com,1256742662
4082,Theresa,Ortiz,BazBiz604,bar@example.com,1125707025
4083,Christian,Bennett,BazBiz604,bar@example.com,1059735741
4084,Denise,Woods,BazBiz604,bar@example.com,1052235308
4085,Russell,Palmer,BazBiz604,bar@example.com,1289624304
4086,Lisa,Perry,BazBiz604,bar@example.com,1087642738
4087,Virginia,Anderson,BazBiz604,bar@example.com,1327961387
4088,Lauren,Hamilton,BazBiz604,bar@example.com,1398959027
4089,Nancy,Miller,BazBiz604,bar@example.com,1394430980
4090,James,Miller,BazBiz604,bar@example.com,1157358510
4091,Thomas,Lewis,BazBiz604,bar@example.com,1382844184
4092,Justin,Cunningham,BazBiz604,bar@example.com,1259116109
4093,Brittany,Coleman,BazBiz605,bar@example.com,1031478506
4094,Philip,Mcdonald,BazBiz605,bar@example.com,1205689507
4095,Kevin,Cruz,BazBiz605,bar@example.com,1284741686
4096,Harold,Nelson,BazBiz605,bar@example.com,1031977701
4097,Barbara,Hunt,BazBiz605,bar@example.com,1061377648
4098,Sharon,Hamilton,BazBiz605,bar@example.com,1292971774
4099,Shirley,Perry,BazBiz605,bar@example.com,1156299202
4100,Jonathan,Hicks,BazBiz605,bar@example.com,1194118463
4101,Madison,Rodriguez,BazBiz605,bar@example.com,1292971442
4102,Johnny,Perez,BazBiz605,bar@example.com,1177468766
4103,Louis,Ferguson,BazBiz605,bar@example.com,1004308170
4104,Johnny,Flores,BazBiz606,bar@example.com,1304610411
4105,Megan,Ward,BazBiz606,bar@example.com,1187626776
4106,Jack,Collins,BazBiz606,bar@example.com,1222892237
4107,Billy,Mcdonald,BazBiz606,bar@example.com,1205254956
4108,Raymond,Ruiz,BazBiz606,bar@example.com,1243320033
4109,Joe,Patterson,BazBiz606,bar@example.com,1174342189
4110,John,Watson,BazBiz606,bar@example.com,1353288814
4111,Jane,Williams,BazBiz606,bar@example.com,1319596654
4112,Madison,Parker,BazBiz606,bar@example.com,1206600441
4113,Harold,Nichols,BazBiz606,bar@example.com,1075114796
4114,Helen,Watkins,BazBiz606,bar@example.com,1009223817
4115,Daniel,Graham,BazBiz607,bar@example.com,1348079798
4116,Christina,Patterson,BazBiz607,bar@example.com,1182834434
4117,Gabriel,Rivera,BazBiz607,bar@example.com,1390008083
4118,Larry,Parker,BazBiz607,bar@example.com,1039242404
4119,Gerald,Berry,BazBiz607,bar@example.com,1266724170
4120,Ronald,Cook,BazBiz607,bar@example.com,1013206447
4121,Daniel,Olson,BazBiz607,bar@example.com,1207825201
4122,David,Lane,BazBiz607,bar@example.com,1022917172
4123,Aaron,Arnold,BazBiz607,bar@example.com,1344096014
4124,Stephen,Harper,BazBiz607,bar@example.com,1196945845
4125,Bruce,Powell,BazBiz607,bar@example.com,1005300776
4126,Jerry,Mitchell,BazBiz608,bar@example.com,1165240619
4127,Steven,Greene,BazBiz608,bar@example.com,1202440563
4128,Lori,Chavez,BazBiz608,bar@example.com,1130242974
4129,Zachary,Reed,BazBiz608,bar@example.com,1049599682
4130,Mary,Brooks,BazBiz608,bar@example.com,1266921996
4131,Larry,Sims,BazBiz608,bar@example.com,1404336978
4132,Juan,Campbell,BazBiz608,bar@example.com,1374527918
4133,Samuel,Gray,BazBiz608,bar@example.com,1240082000
4134,Nathan,Hall,BazBiz608,bar@example.com,1139989877
4135,Steven,Gray,BazBiz608,bar@example.com,1394449197
4136,Peter,Gordon,BazBiz608,bar@example.com,1347687182
4137,Natalie,Franklin,BazBiz609,bar@example.com,1065405295
4138,Sandra,Holmes,BazBiz609,bar@example.com,1069332660
4139,Ashley,Gomez,BazBiz609,bar@example.com,1341196389
4140,Noah,Gray,BazBiz609,bar@example.com,1177025402
4141,Jason,Simpson,BazBiz609,bar@example.com,1137593608
4142,Jordan,Rodriguez,BazBiz609,bar@example.com,1222741004
4143,Cheryl,Wells,BazBiz609,bar@example.com,1114785427
4144,Maria,Russell,BazBiz609,bar@example.com,1213825557
4145,Harry,Harrison,BazBiz609,bar@example.com,1070285615
4146,Alan,Ramirez,BazBiz609,bar@example.com,1106083169
4147,Julia,Martin,BazBiz609,bar@example.com,1397048163
4148,Maria,Ward,BazBiz610,bar@example.com,1348637589
4149,Benjamin,Gomez,BazBiz610,bar@example.com,1277906154
4150,Susan,Hart,BazBiz610,bar@example.com,1375993842
4151,James,White,BazBiz610,bar@example.com,1225182881
4152,Elizabeth,Armstrong,BazBiz610,bar@example.com,1117838194
4153,Lori,Myers,BazBiz610,bar@example.com,1377751991
4154,Wayne,Freeman,BazBiz610,bar@example.com,1041431368
4155,Theresa,Wilson,BazBiz610,bar@example.com,1263976143
4156,Daniel,Rice,BazBiz610,bar@example.com,1378248607
4157,John,Sullivan,BazBiz610,bar@example.com,1170705937
4158,Joshua,Gordon,BazBiz610,bar@example.com,1238596565
4159,Matthew,Hunter,BazBiz611,bar@example.com,1405037285
4160,Tiffany,Wright,BazBiz611,bar@example.com,1093263110
4161,Maria,Ellis,BazBiz611,bar@example.com,1166823018
4162,Samuel,Cox,BazBiz611,bar@example.com,1042085594
4163,Deborah,Morris,BazBiz611,bar@example.com,1008803516
4164,Justin,Anderson,BazBiz611,bar@example.com,1181744448
4165,Stephen,Tucker,BazBiz611,bar@example.com,1327958559
4166,Joe,Weaver,BazBiz611,bar@example.com,1105889579
4167,Michael,Barnes,BazBiz611,bar@example.com,1284204356
4168,Brenda,Reed,BazBiz611,bar@example.com,1191509765
4169,Russell,Stephens,BazBiz611,bar@example.com,1026997262
4170,Virginia,Porter,BazBiz612,bar@example.com,1109309714
4171,Mildred,Taylor,BazBiz612,bar@example.com,1352479574
4172,Harold,Bailey,BazBiz612,bar@example.com,1113359849
4173,John,Porter,BazBiz612,bar@example.com,1213314724
4174,Gary,Black,BazBiz612,bar@example.com,1388927187
4175,Patrick,Ferguson,BazBiz612,bar@example.com,1388830447
4176,Peter,Gray,BazBiz612,bar@example.com,1226575029
4177,Jose,Hart,BazBiz612,bar@example.com,1218971564
4178,Julia,Reed,BazBiz612,bar@example.com,1073625037
4179,Sharon,Brown,BazBiz612,bar@example.com,1134652392
4180,Alan,Sims,BazBiz612,bar@example.com,1035361561
4181,Johnny,Stevens,BazBiz613,bar@example.com,1123632495
4182,Catherine,Lawson,BazBiz613,bar@example.com,1043092706
4183,William,Fox,BazBiz613,bar@example.com,1054526713
4184,Russell,Wright,BazBiz613,bar@example.com,1171623116
4185,Jeremy,Allen,BazBiz613,bar@example.com,1065037671
4186,Amber,Hayes,BazBiz613,bar@example.com,1341274763
4187,Joan,Ellis,BazBiz613,bar@example.com,1278071692
4188,Juan,Harrison,BazBiz613,bar@example.com,1030709599
4189,Roger,Thompson,BazBiz613,bar@example.com,1077805682
4190,Ryan,Williams,BazBiz613,bar@example.com,1388041473
4191,Aaron,Hall,BazBiz613,bar@example.com,1354402814
4192,Brittany,Price,BazBiz613,bar@example.com,1354402814
4193,Lawrence,White,BazBiz614,bar@example.com,1018615730
4194,Timothy,Morris,BazBiz614,bar@example.com,1344055343
4195,David,Morales,BazBiz614,bar@example.com,1238429236
4196,Kelly,Jordan,BazBiz614,bar@example.com,1014621050
4197,Bruce,Lee,BazBiz614,bar@example.com,1376215446
4198,David,Flores,BazBiz614,bar@example.com,1113146969
4199,Tyler,Parker,BazBiz614,bar@example.com,1386233490
4200,Natalie,Powell,BazBiz614,bar@example.com,1304073413
4201,Christina,Long,BazBiz614,bar@example.com,1060437984
4202,Madison,Parker,BazBiz614,bar@example.com,1219994488
4203,Christina,Henry,BazBiz614,bar@example.com,1221334276
4204,Madison,Powell,BazBiz614,bar@example.com,1318711923
4205,Nicholas,Freeman,BazBiz615,bar@example.com,1069243497
4206,Larry,Lane,BazBiz615,bar@example.com,1360216056
4207,Timothy,Shaw,BazBiz615,bar@example.com,1218734765
4208,Joshua,Boyd,BazBiz615,bar@example.com,1048472959
4209,Maria,Boyd,BazBiz615,bar@example.com,1022151923
4210,Kathleen,Long,BazBiz615,bar@example.com,1307935434
4211,Joseph,Gordon,BazBiz615,bar@example.com,1053338828
4212,Robert,Watson,BazBiz615,bar@example.com,1006288054
4213,Marilyn,Shaw,BazBiz615,bar@example.com,1276383766
4214,Douglas,Rogers,BazBiz615,bar@example.com,1071050202
4215,Amy,Bailey,BazBiz615,bar@example.com,1326200868
4216,Billy,James,BazBiz615,bar@example.com,1152093232
4217,Kimberly,Austin,BazBiz616,bar@example.com,1401291551
4218,Howard,Rice,BazBiz616,bar@example.com,1142240706
4219,Patrick,Harris,BazBiz616,bar@example.com,1380619280
4220,Christina,Flores,BazBiz616,bar@example.com,1117758527
4221,Eric,Rivera,BazBiz616,bar@example.com,1311330647
4222,Nicholas,Hunt,BazBiz616,bar@example.com,1147679715
4223,Larry,Barnes,BazBiz616,bar@example.com,1363503288
4224,Howard,Rivera,BazBiz616,bar@example.com,1160126439
4225,Patrick,Jenkins,BazBiz616,bar@example.com,1362402958
4226,Nicholas,Gomez,BazBiz616,bar@example.com,1080339349
4227,Larry,Ortiz,BazBiz616,bar@example.com,1119932436
4228,Timothy,Bennett,BazBiz616,bar@example.com,1408001072
4229,Sharon,Woods,BazBiz617,bar@example.com,1345144188
4230,Kathleen,Palmer,BazBiz617,bar@example.com,1039369762
4231,Lauren,Perry,BazBiz617,bar@example.com,1175265267
4232,Victoria,Anderson,BazBiz617,bar@example.com,1252565657
4233,Patricia,Hamilton,BazBiz617,bar@example.com,1073223526
4234,Stephen,Miller,BazBiz617,bar@example.com,1408351927
4235,Jason,Miller,BazBiz617,bar@example.com,1004131264
4236,Mildred,Hunt,BazBiz617,bar@example.com,1052546010
4237,Emily,Grant,BazBiz617,bar@example.com,1220297409
4238,Natalie,Hamilton,BazBiz617,bar@example.com,1281545371
4239,Sarah,Bailey,BazBiz617,bar@example.com,1382601578
4240,Johnny,Evans,BazBiz617,bar@example.com,1144681658
4241,Vincent,Patterson,BazBiz618,bar@example.com,1083628431
4242,Carl,Bailey,BazBiz618,bar@example.com,1409339968
4243,Abigail,Watson,BazBiz618,bar@example.com,1225483632
4244,Vincent,Gardner,BazBiz618,bar@example.com,1111931679
4245,Abigail,Williams,BazBiz618,bar@example.com,1080140101
4246,Patricia,Parker,BazBiz618,bar@example.com,1241698173
4247,Nicholas,Nichols,BazBiz618,bar@example.com,1354414512
4248,Randy,Berry,BazBiz618,bar@example.com,1373631741
4249,Terry,Cook,BazBiz618,bar@example.com,1319818029
4250,Marie,Olson,BazBiz618,bar@example.com,1277442265
4251,Jean,Gonzalez,BazBiz618,bar@example.com,1008298607
4252,Marilyn,Graham,BazBiz618,bar@example.com,1381690249
4253,Grace,Mitchell,BazBiz619,bar@example.com,1307400750
4254,Lauren,Greene,BazBiz619,bar@example.com,1228552137
4255,Benjamin,Chavez,BazBiz619,bar@example.com,1391041749
4256,Benjamin,Reed,BazBiz619,bar@example.com,1104866456
4257,Bruce,Brooks,BazBiz619,bar@example.com,1080274192
4258,Christian,Sims,BazBiz619,bar@example.com,1253200099
4259,Amber,Brooks,BazBiz619,bar@example.com,1011580766
4260,Ashley,Holmes,BazBiz619,bar@example.com,1038010447
4261,Joseph,Gomez,BazBiz619,bar@example.com,1293196074
4262,Natalie,Gray,BazBiz619,bar@example.com,1000067997
4263,Amy,Simpson,BazBiz619,bar@example.com,1040808736
4264,Samantha,Rodriguez,BazBiz619,bar@example.com,1322485923
4265,Charles,Wells,BazBiz620,bar@example.com,1061334312
4266,Philip,Russell,BazBiz620,bar@example.com,1125184471
4267,Lawrence,Harrison,BazBiz620,bar@example.com,1262473830
4268,Kathryn,Ramirez,BazBiz620,bar@example.com,1148343567
4269,Judith,Martin,BazBiz620,bar@example.com,1374836258
4270,Lauren,Ward,BazBiz620,bar@example.com,1357935995
4271,Catherine,Gomez,BazBiz620,bar@example.com,1228914285
4272,William,Hart,BazBiz620,bar@example.com,1096041004
4273,Patrick,White,BazBiz620,bar@example.com,1380303481
4274,Eric,Armstrong,BazBiz620,bar@example.com,1176330648
4275,Kimberly,Black,BazBiz620,bar@example.com,1134036640
4276,Megan,Myers,BazBiz620,bar@example.com,1253925036
4277,William,Freeman,BazBiz621,bar@example.com,1100758370
4278,Debra,Wilson,BazBiz621,bar@example.com,1226149817
4279,Marilyn,Ellis,BazBiz621,bar@example.com,1384690260
4280,Heather,Cox,BazBiz621,bar@example.com,1251465631
4281,Ann,Morris,BazBiz621,bar@example.com,1147628197
4282,Amy,Anderson,BazBiz621,bar@example.com,1385297877
4283,Kathy,Tucker,BazBiz621,bar@example.com,1021171315
4284,Debra,Weaver,BazBiz621,bar@example.com,1129032781
4285,Billy,Barnes,BazBiz621,bar@example.com,1036195980
4286,Joyce,Reed,BazBiz621,bar@example.com,1217604304
4287,Aaron,Stephens,BazBiz621,bar@example.com,1114026215
4288,Patrick,Torres,BazBiz621,bar@example.com,1081307502
4289,Doris,Porter,BazBiz622,bar@example.com,1020916048
4290,Karen,Taylor,BazBiz622,bar@example.com,1404312598
4291,Harold,Bailey,BazBiz622,bar@example.com,1323659762
4292,Katherine,Wood,BazBiz622,bar@example.com,1391516155
4293,Linda,Long,BazBiz622,bar@example.com,1046187299
4294,Abigail,Hayes,BazBiz622,bar@example.com,1069155590
4295,Amanda,Watson,BazBiz622,bar@example.com,1399791012
4296,Nicholas,Kennedy,BazBiz622,bar@example.com,1006039373
4297,James,Harris,BazBiz622,bar@example.com,1384551970
4298,Benjamin,Porter,BazBiz622,bar@example.com,1069785591
4299,Joseph,Porter,BazBiz622,bar@example.com,1057772927
4300,Timothy,Sullivan,BazBiz622,bar@example.com,1404396263
4301,Sharon,Grant,BazBiz623,bar@example.com,1174871486
4302,Judy,Mcdonald,BazBiz623,bar@example.com,1274761241
4303,Dennis,Tucker,BazBiz623,bar@example.com,1306942511
4304,Alan,Tucker,BazBiz623,bar@example.com,1385555991
4305,Alan,Gordon,BazBiz623,bar@example.com,1367004060
4306,Marilyn,Cooper,BazBiz623,bar@example.com,1346488636
4307,Kelly,Watson,BazBiz623,bar@example.com,1094543345
4308,Billy,Johnson,BazBiz623,bar@example.com,1149708018
4309,Brandon,Hudson,BazBiz623,bar@example.com,1070830736
4310,Howard,Rivera,BazBiz623,bar@example.com,1007362164
4311,Gary,Henry,BazBiz623,bar@example.com,1376553700
4312,Charles,Gonzales,BazBiz623,bar@example.com,1014496109
4313,Margaret,Payne,BazBiz624,bar@example.com,1358995319
4314,Denise,Clark,BazBiz624,bar@example.com,1056777016
4315,Jason,Phillips,BazBiz624,bar@example.com,1144343976
4316,Ryan,Henry,BazBiz624,bar@example.com,1362725297
4317,Rachel,Perez,BazBiz624,bar@example.com,1137041961
4318,Lauren,Reynolds,BazBiz624,bar@example.com,1112873610
4319,Matthew,Henry,BazBiz624,bar@example.com,1358061150
4320,Nicholas,Porter,BazBiz624,bar@example.com,1095232891
4321,Mark,Jenkins,BazBiz624,bar@example.com,1263245396
4322,James,Daniels,BazBiz624,bar@example.com,1074623611
4323,Sean,Taylor,BazBiz624,bar@example.com,1222137020
4324,Eugene,Long,BazBiz624,bar@example.com,1022466476
4325,Christian,Hunt,BazBiz625,bar@example.com,1366791590
4326,Amanda,Stephens,BazBiz625,bar@example.com,1088238270
4327,Cheryl,Baker,BazBiz625,bar@example.com,1317122674
4328,Beverly,Wallace,BazBiz625,bar@example.com,1206659741
4329,Robert,Baker,BazBiz625,bar@example.com,1175549226
4330,Louis,Gibson,BazBiz625,bar@example.com,1299336639
4331,Kathleen,Rose,BazBiz625,bar@example.com,1062494845
4332,Stephanie,Fisher,BazBiz625,bar@example.com,1236874585
4333,Jacqueline,Ford,BazBiz625,bar@example.com,1405315665
4334,Betty,Ray,BazBiz625,bar@example.com,1189461108
4335,Scott,Marshall,BazBiz625,bar@example.com,1396074587
4336,Hannah,Gardner,BazBiz625,bar@example.com,1051609303
4337,Dennis,Gomez,BazBiz626,bar@example.com,1203926085
4338,Benjamin,Watkins,BazBiz626,bar@example.com,1029417251
4339,Christine,Ray,BazBiz626,bar@example.com,1159865760
4340,Theresa,Marshall,BazBiz626,bar@example.com,1098947943
4341,Joyce,Gardner,BazBiz626,bar@example.com,1185732835
4342,Ronald,Gomez,BazBiz626,bar@example.com,1346921774
4343,Anthony,Watkins,BazBiz626,bar@example.com,1359233352
4344,Teresa,Young,BazBiz626,bar@example.com,1018597388
4345,Tyler,Sullivan,BazBiz626,bar@example.com,1203977641
4346,Jesse,Hernandez,BazBiz626,bar@example.com,1153770482
4347,Carl,Morgan,BazBiz626,bar@example.com,1362722304
4348,Frances,Spencer,BazBiz626,bar@example.com,1077823236
4349,Scott,Ramirez,BazBiz627,bar@example.com,1248038840
4350,Rachel,Rice,BazBiz627,bar@example.com,1148861086
4351,Doris,Evans,BazBiz627,bar@example.com,1409788826
4352,Peter,Ruiz,BazBiz627,bar@example.com,1139957465
4353,Jesse,Ruiz,BazBiz627,bar@example.com,1325660513
4354,Nancy,Hill,BazBiz627,bar@example.com,1042797377
4355,John,Webb,BazBiz627,bar@example.com,1401471676
4356,Eugene,Anderson,BazBiz627,bar@example.com,1382600489
4357,Christina,Ruiz,BazBiz627,bar@example.com,1055299963
4358,Alice,Armstrong,BazBiz627,bar@example.com,1296120647
4359,Tiffany,Pierce,BazBiz627,bar@example.com,1100173621
4360,Kathleen,Holmes,BazBiz627,bar@example.com,1021859716
4361,Martha,Bell,BazBiz628,bar@example.com,1183036979
4362,Anthony,Bryant,BazBiz628,bar@example.com,1352619232
4363,Kathleen,Rice,BazBiz628,bar@example.com,1126989563
4364,Carl,Morales,BazBiz628,bar@example.com,1003753867
4365,Terry,Mills,BazBiz628,bar@example.com,1137309587
4366,Heather,Gray,BazBiz628,bar@example.com,1247725379
4367,Keith,Howard,BazBiz628,bar@example.com,1060906469
4368,Michelle,Pierce,BazBiz628,bar@example.com,1157016302
4369,Rachel,Watkins,BazBiz628,bar@example.com,1199050750
4370,Harry,Fox,BazBiz628,bar@example.com,1295994869
4371,Ruth,Mason,BazBiz628,bar@example.com,1151522008
4372,Roger,Henderson,BazBiz628,bar@example.com,1291751340
4373,Bruce,Bradley,BazBiz629,bar@example.com,1353611046
4374,Billy,Fox,BazBiz629,bar@example.com,1067520187
4375,Jordan,Mason,BazBiz629,bar@example.com,1090913030
4376,Sharon,Henderson,BazBiz629,bar@example.com,1309526676
4377,Jeffrey,Bradley,BazBiz629,bar@example.com,1160716698
4378,Michelle,Fox,BazBiz629,bar@example.com,1178307044
4379,Betty,Boyd,BazBiz629,bar@example.com,1183863321
4380,Marilyn,Riley,BazBiz629,bar@example.com,1177967336
4381,Keith,Thomas,BazBiz629,bar@example.com,1269195766
4382,Karen,Turner,BazBiz629,bar@example.com,1134502121
4383,Wayne,Hayes,BazBiz629,bar@example.com,1385510959
4384,Joan,Wright,BazBiz629,bar@example.com,1233716600
4385,Thomas,Hayes,BazBiz630,bar@example.com,1190460145
4386,Patricia,Wright,BazBiz630,bar@example.com,1189015474
4387,Charles,Martinez,BazBiz630,bar@example.com,1170148086
4388,William,Graham,BazBiz630,bar@example.com,1023054440
4389,Judy,Stone,BazBiz630,bar@example.com,1181988020
4390,Lisa,Hayes,BazBiz630,bar@example.com,1200052311
4391,Olivia,Kelley,BazBiz630,bar@example.com,1135280718
4392,Cynthia,Gonzales,BazBiz630,bar@example.com,1178782462
4393,Steven,Knight,BazBiz630,bar@example.com,1243696640
4394,Howard,Shaw,BazBiz630,bar@example.com,1051790161
4395,Angela,Davis,BazBiz630,bar@example.com,1187731741
4396,Marilyn,Gray,BazBiz630,bar@example.com,1212233519
4397,Joshua,Rodriguez,BazBiz631,bar@example.com,1289841832
4398,Laura,Morgan,BazBiz631,bar@example.com,1396164692
4399,Shirley,Rivera,BazBiz631,bar@example.com,1093116745
4400,Eugene,Evans,BazBiz631,bar@example.com,1359292911
4401,Willie,Hudson,BazBiz631,bar@example.com,1256276845
4402,Philip,Henry,BazBiz631,bar@example.com,1112233172
4403,Jose,Powell,BazBiz631,bar@example.com,1080898060
4404,Eugene,Reed,BazBiz631,bar@example.com,1290150625
4405,Kathleen,Mitchell,BazBiz631,bar@example.com,1335848147
4406,Carl,Smith,BazBiz631,bar@example.com,1008032284
4407,Kelly,Wood,BazBiz631,bar@example.com,1039916504
4408,Betty,Griffin,BazBiz631,bar@example.com,1129573568
4409,Edward,Ruiz,BazBiz632,bar@example.com,1071112108
4410,Samantha,Hall,BazBiz632,bar@example.com,1040088736
4411,Sandra,Butler,BazBiz632,bar@example.com,1378605478
4412,Donna,Martin,BazBiz632,bar@example.com,1164231547
4413,Jason,Turner,BazBiz632,bar@example.com,1296968079
4414,Albert,Simmons,BazBiz632,bar@example.com,1132523208
4415,Harry,Torres,BazBiz632,bar@example.com,1029834885
4416,Jack,Mcdonald,BazBiz632,bar@example.com,1215838990
4417,Rachel,Bell,BazBiz632,bar@example.com,1109757610
4418,Stephen,Wallace,BazBiz632,bar@example.com,1076421713
4419,Ronald,Cunningham,BazBiz632,bar@example.com,1282887518
4420,Joan,Mcdonald,BazBiz632,bar@example.com,1064871820
4421,Sandra,Bell,BazBiz633,bar@example.com,1045026155
4422,Gregory,Wallace,BazBiz633,bar@example.com,1297255825
4423,Dorothy,Cunningham,BazBiz633,bar@example.com,1338381524
4424,Donna,Cunningham,BazBiz633,bar@example.com,1160792121
4425,Christian,Turner,BazBiz633,bar@example.com,1175200797
4426,Terry,Ray,BazBiz633,bar@example.com,1276039009
4427,Adam,Gomez,BazBiz633,bar@example.com,1179023806
4428,Carl,Ford,BazBiz633,bar@example.com,1214879407
4429,Christian,Gomez,BazBiz633,bar@example.com,1337934027
4430,Helen,Ford,BazBiz633,bar@example.com,1170289162
4431,Richard,Duncan,BazBiz633,bar@example.com,1348402030
4432,Russell,Shaw,BazBiz633,bar@example.com,1167072094
